loss,mae,mape,mse,val_loss,val_mae,val_mape,val_mse,epoch,rmse,val_rmse
41.491615295410156,4.910526752471924,12.566579818725586,41.491607666015625,91.17037963867188,6.303213119506836,13.5269193649292,91.17037963867188,322,6.441397958984961,9.548318157595707
41.356658935546875,4.901079177856445,12.537160873413086,41.356658935546875,90.77642059326172,6.289365291595459,13.49085521697998,90.77642059326172,323,6.430914315674473,9.527666062224354
41.20073699951172,4.8924560546875,12.50817584991455,41.20073699951172,90.32186126708984,6.284059047698975,13.484188079833984,90.32186126708984,324,6.41878002423449,9.503781419366181
41.08833694458008,4.886649131774902,12.488119125366211,41.08833694458008,90.17097473144531,6.277502059936523,13.467613220214844,90.17097473144531,325,6.410018482389897,9.495839864458821
40.96053695678711,4.8802900314331055,12.465532302856445,40.96053695678711,89.76652526855469,6.26775598526001,13.445915222167969,89.76652526855469,326,6.400041949611511,9.474519790921052
40.816650390625,4.869753360748291,12.43348217010498,40.816650390625,89.58578491210938,6.2622528076171875,13.421817779541016,89.58578491210938,327,6.388790996004252,9.46497675179973
40.65776443481445,4.862109184265137,12.407407760620117,40.65776443481445,89.22427368164062,6.252696514129639,13.398056983947754,89.22427368164062,328,6.3763441276968775,9.445860134558453
40.52846908569336,4.854412078857422,12.378816604614258,40.52846908569336,88.91631317138672,6.243841171264648,13.372092247009277,88.91631317138672,329,6.36619738035928,9.429544695868763
40.35929489135742,4.8416056632995605,12.340673446655273,40.35929489135742,88.57687377929688,6.234981060028076,13.342031478881836,88.57687377929688,330,6.3528965748985256,9.411528769509069
40.19872283935547,4.831058502197266,12.311554908752441,40.19872283935547,88.22235870361328,6.2221503257751465,13.30617618560791,88.22235870361328,331,6.340246275923,9.392675801049096
40.021217346191406,4.821133613586426,12.278584480285645,40.021217346191406,87.76583862304688,6.211242198944092,13.276463508605957,87.76583862304688,332,6.326232476457959,9.3683423626086
39.87490463256836,4.811977863311768,12.254576683044434,39.87491226196289,87.32952880859375,6.197535514831543,13.23772144317627,87.32952880859375,333,6.314658522989418,9.345026956012152
39.729331970214844,4.804050922393799,12.229803085327148,39.72932815551758,87.10404968261719,6.187373161315918,13.209546089172363,87.10404968261719,334,6.303120509360231,9.332955034854566
39.57714080810547,4.794197082519531,12.20022201538086,39.57714080810547,86.6373291015625,6.169837474822998,13.167006492614746,86.6373291015625,335,6.291036544807658,9.30791754913861
39.4383544921875,4.786762714385986,12.178400039672852,39.4383544921875,86.33880615234375,6.162080764770508,13.146098136901855,86.33880615234375,336,6.279996376765475,9.291867742942951
39.30862808227539,4.778990268707275,12.154824256896973,39.30862808227539,85.99163055419922,6.1476640701293945,13.11150074005127,85.99162292480469,337,6.2696593274495696,9.273166822871499
39.15914535522461,4.770104885101318,12.124824523925781,39.15914535522461,85.7067642211914,6.137567520141602,13.087057113647461,85.70675659179688,338,6.257726852078525,9.257794369707986
39.03474426269531,4.763232231140137,12.105783462524414,39.03474426269531,85.35614013671875,6.125853061676025,13.062148094177246,85.35614013671875,339,6.247779146440382,9.23883867900716
38.89268493652344,4.754552841186523,12.075825691223145,38.89268493652344,85.091552734375,6.119397163391113,13.050933837890625,85.091552734375,340,6.236399998117779,9.224508265180047
38.7535514831543,4.745828628540039,12.054558753967285,38.7535514831543,84.79540252685547,6.109079837799072,13.023579597473145,84.79540252685547,341,6.2252350544500965,9.208441916353465
38.637123107910156,4.738734722137451,12.030200958251953,38.637123107910156,84.56523895263672,6.102440357208252,13.007587432861328,84.56523895263672,342,6.215876696646271,9.195936001986786
38.496097564697266,4.730833530426025,12.004992485046387,38.496097564697266,84.34423828125,6.095985412597656,12.9945707321167,84.34423828125,343,6.204522347828015,9.183911926910557
38.37489318847656,4.722461223602295,11.977944374084473,38.37489318847656,84.02371978759766,6.083929538726807,12.970946311950684,84.02371978759766,344,6.194747225551383,9.16644531907531
38.252872467041016,4.716310501098633,11.954824447631836,38.252872467041016,83.84423828125,6.078674793243408,12.958958625793457,83.84424591064453,345,6.1848906592631865,9.156650365206948
38.11408996582031,4.7065653800964355,11.92898941040039,38.11408996582031,83.65294647216797,6.073154449462891,12.952293395996094,83.65294647216797,346,6.1736609856567535,9.146198471068073
38.00347137451172,4.701002597808838,11.911991119384766,38.00347137451172,83.3800048828125,6.064781188964844,12.93467903137207,83.3800048828125,347,6.16469556219216,9.131265239977015
37.87456512451172,4.692472457885742,11.885429382324219,37.87456512451172,83.1572494506836,6.055050849914551,12.913274765014648,83.1572494506836,348,6.1542314812258825,9.119059680179946
37.768272399902344,4.685914516448975,11.865949630737305,37.768272399902344,83.03010559082031,6.0521345138549805,12.905444145202637,83.03010559082031,349,6.145589670642057,9.112085688294437
37.63446807861328,4.676467418670654,11.839457511901855,37.63446807861328,82.75704193115234,6.0438127517700195,12.891117095947266,82.75704193115234,350,6.134693804796885,9.097089750637418
37.549076080322266,4.671391487121582,11.824220657348633,37.549076080322266,82.46940612792969,6.032755374908447,12.869231224060059,82.46940612792969,351,6.127730091993467,9.081266768900123
37.42792510986328,4.663397312164307,11.799887657165527,37.42792510986328,82.36004638671875,6.027073860168457,12.860381126403809,82.36004638671875,352,6.117836636415137,9.07524359930458
37.33068084716797,4.658591270446777,11.785734176635742,37.33068084716797,82.02459716796875,6.01878023147583,12.843940734863281,82.02459716796875,353,6.109883865276653,9.056743187701015
37.233585357666016,4.653056621551514,11.771100997924805,37.233585357666016,81.97102355957031,6.015049934387207,12.84175968170166,81.97102355957031,354,6.101932919794024,9.053785040499378
37.13800048828125,4.646040916442871,11.752288818359375,37.13800048828125,81.65192413330078,6.00718355178833,12.826723098754883,81.65192413330078,355,6.094095543087691,9.036145424532563
37.02446746826172,4.639304161071777,11.72919750213623,37.02446746826172,81.38390350341797,5.994431495666504,12.793951034545898,81.38390350341797,356,6.0847734114149,9.021302760877608
36.90336608886719,4.631582736968994,11.712990760803223,36.90336608886719,80.8962173461914,5.984742164611816,12.774856567382812,80.8962173461914,357,6.074814078543243,8.99423244897481
36.80196762084961,4.626529216766357,11.698949813842773,36.80196762084961,80.59205627441406,5.974470615386963,12.748832702636719,80.59205627441406,358,6.066462529419399,8.97730785226919
36.66612243652344,4.618050575256348,11.677709579467773,36.66612243652344,80.29511260986328,5.967746257781982,12.738336563110352,80.29511260986328,359,6.055255769703162,8.960754020162772
36.60602951049805,4.614677906036377,11.669074058532715,36.60602951049805,80.06131744384766,5.959738731384277,12.721050262451172,80.06131744384766,360,6.05029168805092,8.947699002751918
36.463619232177734,4.605234146118164,11.645272254943848,36.463619232177734,79.7322769165039,5.9504828453063965,12.702134132385254,79.7322769165039,361,6.038511342390419,8.92929319243712
36.40018081665039,4.602050304412842,11.635017395019531,36.40018081665039,79.68741607666016,5.9482245445251465,12.694226264953613,79.68741607666016,362,6.033256236614718,8.92678083503007
36.31255340576172,4.596351623535156,11.61652660369873,36.312557220458984,79.54496765136719,5.941380977630615,12.683160781860352,79.54495239257812,363,6.0259901444044015,8.918797698825673
36.18438720703125,4.587973117828369,11.592902183532715,36.18438720703125,79.28058624267578,5.935581207275391,12.669189453125,79.28058624267578,364,6.015345975671828,8.903964636198628
36.113059997558594,4.585232257843018,11.58040714263916,36.113059997558594,79.06148529052734,5.924343585968018,12.640990257263184,79.06148529052734,365,6.009414280739729,8.891652562405222
35.99961853027344,4.576650142669678,11.559925079345703,35.99961853027344,78.77996826171875,5.918569087982178,12.64070987701416,78.77996826171875,366,5.999968210771907,8.875808034298553
35.92677688598633,4.574560165405273,11.552935600280762,35.92677688598633,78.63822174072266,5.913978099822998,12.621810913085938,78.63822174072266,367,5.993894967880762,8.867819446781867
35.82036209106445,4.566979885101318,11.524394035339355,35.82036209106445,78.43380737304688,5.903902053833008,12.604029655456543,78.43380737304688,368,5.985011452876632,8.856286319504743
35.692508697509766,4.5595831871032715,11.504298210144043,35.692508697509766,78.38573455810547,5.90149450302124,12.591107368469238,78.38573455810547,369,5.974320772900445,8.853571853105699
35.60574722290039,4.554165840148926,11.47748851776123,35.60574722290039,78.12153625488281,5.890764236450195,12.570504188537598,78.12153625488281,370,5.9670551550074,8.838638823647157
35.47394943237305,4.5458664894104,11.44270133972168,35.47394943237305,78.15711975097656,5.889688014984131,12.570586204528809,78.15711975097656,371,5.956001127633628,8.840651545614529
35.37897872924805,4.539885997772217,11.418344497680664,35.37897872924805,77.78416442871094,5.875661373138428,12.540742874145508,77.78416442871094,372,5.948023094209374,8.819533118522257
35.2298469543457,4.529533863067627,11.394369125366211,35.2298469543457,77.72583770751953,5.8738789558410645,12.533092498779297,77.72583770751953,373,5.935473608259555,8.816225819902728
35.12690353393555,4.522477626800537,11.366768836975098,35.12690353393555,77.63397216796875,5.86861515045166,12.515351295471191,77.63397216796875,374,5.926795384854748,8.811014253079424
35.00212860107422,4.51453161239624,11.331411361694336,35.00212860107422,77.47823333740234,5.861090183258057,12.500088691711426,77.47823333740234,375,5.916259679989902,8.80217208065159
34.882415771484375,4.5055060386657715,11.303444862365723,34.882415771484375,77.343505859375,5.855114936828613,12.482272148132324,77.343505859375,376,5.9061337414153074,8.794515669403006
34.74632263183594,4.496834754943848,11.282177925109863,34.74632263183594,77.26966094970703,5.8501410484313965,12.4663724899292,77.26966094970703,377,5.894601142726787,8.790316316817446
34.631813049316406,4.489980220794678,11.2482271194458,34.631813049316406,77.15139770507812,5.843509197235107,12.446938514709473,77.1513900756836,378,5.88488003695202,8.783586401674636
34.52498245239258,4.481351375579834,11.220658302307129,34.52498245239258,76.98297882080078,5.836221218109131,12.422106742858887,76.98297882080078,379,5.875796324958225,8.773994462090842
34.39167785644531,4.472228050231934,11.192599296569824,34.39167785644531,76.73503875732422,5.828730583190918,12.400846481323242,76.73503875732422,380,5.8644418196828685,8.759853809129705
34.30646514892578,4.468210220336914,11.179156303405762,34.30646514892578,76.58757781982422,5.820749282836914,12.375770568847656,76.58757781982422,381,5.857172111943252,8.751432900949663
34.201507568359375,4.458978652954102,11.151453018188477,34.201507568359375,76.4973373413086,5.815940856933594,12.359603881835938,76.4973373413086,382,5.848205499840047,8.74627562687734
34.08931350708008,4.45220947265625,11.12950611114502,34.08931350708008,76.47110748291016,5.815212249755859,12.349815368652344,76.47110748291016,383,5.838605441976712,8.74477601101996
33.97206497192383,4.445275783538818,11.102941513061523,33.97206497192383,76.17611694335938,5.801516532897949,12.318351745605469,76.1761245727539,384,5.828555993719528,8.727893478540736
33.85353469848633,4.435667514801025,11.077863693237305,33.85353469848633,76.15912628173828,5.798630237579346,12.30279541015625,76.15912628173828,385,5.818379043899283,8.726919633051416
33.7348518371582,4.427090644836426,11.049007415771484,33.7348518371582,75.92144775390625,5.789620399475098,12.276996612548828,75.92144775390625,386,5.808171126710903,8.71329144203878
33.6312141418457,4.4182047843933105,11.022515296936035,33.6312141418457,75.73027038574219,5.78334903717041,12.26249885559082,75.73027038574219,387,5.7992425489753145,8.70231408222791
33.53034591674805,4.411484718322754,10.99770736694336,33.53034591674805,75.58479309082031,5.775271892547607,12.238310813903809,75.58479309082031,388,5.790539345928671,8.693951523376485
33.43790054321289,4.403244972229004,10.97939395904541,33.43790054321289,75.46317291259766,5.765086650848389,12.207706451416016,75.46317291259766,389,5.782551386992846,8.686954179262008
33.33705139160156,4.395847320556641,10.957204818725586,33.33705139160156,75.28318786621094,5.759287357330322,12.190484046936035,75.28318786621094,390,5.773824676209139,8.676588492386333
33.243797302246094,4.388765811920166,10.936406135559082,33.243797302246094,75.08695220947266,5.752126693725586,12.171359062194824,75.08695220947266,391,5.765743430143774,8.66527277178697
33.14323806762695,4.382012367248535,10.914644241333008,33.14323806762695,74.91905212402344,5.740724086761475,12.142045974731445,74.91905212402344,392,5.7570164206494105,8.655579248324369
33.05448532104492,4.373894214630127,10.889007568359375,33.05448913574219,74.78387451171875,5.736411094665527,12.131256103515625,74.78387451171875,393,5.749303360907493,8.647767024597664
32.96375274658203,4.36816930770874,10.872979164123535,32.96375274658203,74.50564575195312,5.722198009490967,12.102173805236816,74.50564575195312,394,5.741406861265106,8.631665294249606
32.8714599609375,4.36149263381958,10.852035522460938,32.8714599609375,74.4424819946289,5.720780849456787,12.092147827148438,74.4424819946289,395,5.733363756202593,8.628005678870924
32.778953552246094,4.354526042938232,10.833401679992676,32.778953552246094,74.1427001953125,5.70720911026001,12.068719863891602,74.1427001953125,396,5.725290695872664,8.610615552636903
32.70754623413086,4.34975528717041,10.817290306091309,32.70754623413086,74.06206512451172,5.705010890960693,12.058427810668945,74.06206512451172,397,5.719051165545808,8.605931973035327
32.62828826904297,4.342864990234375,10.798736572265625,32.62828826904297,73.98278045654297,5.700033187866211,12.050180435180664,73.98278045654297,398,5.712117669397486,8.601324343177797
32.56722640991211,4.339794635772705,10.784738540649414,32.56722640991211,73.77560424804688,5.69217586517334,12.035856246948242,73.77560424804688,399,5.70677022578552,8.58927262624996
32.48701095581055,4.332691192626953,10.76754093170166,32.48701095581055,73.64739990234375,5.688113212585449,12.024964332580566,73.64739990234375,400,5.699737797110543,8.581806330973903
32.428497314453125,4.328859329223633,10.754692077636719,32.428497314453125,73.46932220458984,5.68101167678833,12.008954048156738,73.46932220458984,401,5.694602472030258,8.571424747647841
32.361236572265625,4.324239730834961,10.737707138061523,32.361236572265625,73.24977111816406,5.675543308258057,12.000367164611816,73.24977111816406,402,5.688693749206897,8.558608012881772
32.29790115356445,4.319103717803955,10.723947525024414,32.29790115356445,73.01033020019531,5.667689323425293,11.983752250671387,73.01033020019531,403,5.683124242312889,8.544608253173186
32.227439880371094,4.314373016357422,10.71318531036377,32.22743606567383,72.7803955078125,5.661344528198242,11.971414566040039,72.78040313720703,404,5.67692135454366,8.531143131914211
32.16487503051758,4.310242652893066,10.700504302978516,32.16487503051758,72.61466217041016,5.655205726623535,11.960563659667969,72.61466217041016,405,5.67140855789085,8.521423717337976
32.094303131103516,4.30595588684082,10.686866760253906,32.094303131103516,72.5162582397461,5.651525497436523,11.950420379638672,72.5162582397461,406,5.665183415486521,8.51564784615628
32.040096282958984,4.302382469177246,10.674796104431152,32.040096282958984,72.31362915039062,5.645425796508789,11.934332847595215,72.31362915039062,407,5.660397184205273,8.503742067489501
31.975887298583984,4.297475814819336,10.659477233886719,31.975887298583984,72.132568359375,5.639498233795166,11.922745704650879,72.13255310058594,408,5.654722566013649,8.493088548966503
31.916152954101562,4.292028903961182,10.64422607421875,31.916152954101562,71.96139526367188,5.633729934692383,11.911417007446289,71.96139526367188,409,5.649438286599966,8.483006263328578
31.8442325592041,4.287132740020752,10.632253646850586,31.8442325592041,71.67684936523438,5.622953414916992,11.891051292419434,71.67684936523438,410,5.643069427111818,8.46621812648566
31.784643173217773,4.2834086418151855,10.616772651672363,31.784643173217773,71.50880432128906,5.618020057678223,11.876720428466797,71.50880432128906,411,5.637787081224137,8.456287857049869
31.725997924804688,4.279253959655762,10.603485107421875,31.725997924804688,71.35142517089844,5.615077495574951,11.8744478225708,71.35142517089844,412,5.63258359234949,8.44697728012207
31.65447998046875,4.272837162017822,10.589144706726074,31.65447998046875,71.11591339111328,5.605564594268799,11.85236644744873,71.11591339111328,413,5.626231419028971,8.433025162485482
31.599679946899414,4.270349025726318,10.575654029846191,31.599679946899414,70.97528839111328,5.601116180419922,11.843374252319336,70.97528839111328,414,5.6213592615042325,8.42468328135327
31.52193832397461,4.264288425445557,10.560746192932129,31.52193832397461,70.80984497070312,5.59479284286499,11.831850051879883,70.80984497070312,415,5.614440161224858,8.41485858292955
31.457874298095703,4.259299278259277,10.547883987426758,31.457874298095703,70.59069061279297,5.588762283325195,11.814798355102539,70.59069061279297,416,5.608731968822873,8.40182662358567
31.39469337463379,4.254604339599609,10.528011322021484,31.394699096679688,70.38990020751953,5.5791144371032715,11.79608154296875,70.38990783691406,417,5.603097277103057,8.389869357559393
31.306005477905273,4.247559070587158,10.513632774353027,31.306005477905273,70.13774108886719,5.572464942932129,11.77926254272461,70.13774108886719,418,5.595176983608765,8.37482782443121
31.242212295532227,4.242516994476318,10.492671966552734,31.242212295532227,69.98380279541016,5.566181659698486,11.767553329467773,69.98380279541016,419,5.5894733468845015,8.365632241224219
31.176755905151367,4.23657751083374,10.47909164428711,31.176755905151367,69.71219635009766,5.556184768676758,11.746479034423828,69.71219635009766,420,5.583614949578039,8.349382992179581
31.087141036987305,4.228976726531982,10.457115173339844,31.087141036987305,69.5827865600586,5.5543365478515625,11.742527961730957,69.5827865600586,421,5.57558436730961,8.341629730457868
31.020095825195312,4.223651885986328,10.440004348754883,31.020095825195312,69.41050720214844,5.546687126159668,11.722053527832031,69.41050720214844,422,5.569568728833079,8.3312968499597
30.94645881652832,4.2168073654174805,10.422944068908691,30.94645881652832,69.08064270019531,5.537873268127441,11.708978652954102,69.08064270019531,423,5.562954144744348,8.31147656558059
30.88787269592285,4.212475299835205,10.409564018249512,30.88787269592285,68.928466796875,5.531777858734131,11.695833206176758,68.928466796875,424,5.55768591195318,8.302316953530202
30.807456970214844,4.20554256439209,10.390030860900879,30.807456970214844,68.6815185546875,5.525842189788818,11.68181037902832,68.6815185546875,425,5.550446555928167,8.287431360481214
30.74851417541504,4.201347351074219,10.378698348999023,30.74851417541504,68.55809020996094,5.519835472106934,11.668551445007324,68.55809020996094,426,5.5451342792952305,8.279981292850904
30.68267250061035,4.195636749267578,10.363287925720215,30.68267250061035,68.35901641845703,5.516354560852051,11.663414001464844,68.35901641845703,427,5.539194210407354,8.267951162074981
30.638446807861328,4.191716194152832,10.351909637451172,30.638446807861328,68.2025146484375,5.508662700653076,11.642083168029785,68.2025146484375,428,5.535200701678425,8.258481376647737
30.571889877319336,4.187412738800049,10.338761329650879,30.571889877319336,67.85698699951172,5.495779037475586,11.621540069580078,67.85698699951172,429,5.529185281514749,8.237535250274302
30.5011043548584,4.181767463684082,10.322539329528809,30.5011043548584,67.68658447265625,5.490877628326416,11.607739448547363,67.68658447265625,430,5.522780491279587,8.227185695768405
30.437068939208984,4.177212715148926,10.30919361114502,30.437068939208984,67.52458953857422,5.488308906555176,11.603659629821777,67.52458953857422,431,5.516980056082221,8.217334697976845
30.381010055541992,4.174395561218262,10.297469139099121,30.381010055541992,67.27761840820312,5.480205535888672,11.585591316223145,67.27761840820312,432,5.511897137605344,8.202293484642153
30.30143928527832,4.166800498962402,10.27010726928711,30.30143928527832,67.10211181640625,5.472280979156494,11.56985092163086,67.10211181640625,433,5.504674312371107,8.191587869052388
30.250871658325195,4.163537979125977,10.258134841918945,30.250871658325195,66.89582824707031,5.465645790100098,11.557284355163574,66.89582824707031,434,5.5000792410950945,8.178986993941873
30.180683135986328,4.157814979553223,10.240514755249023,30.180683135986328,66.6795425415039,5.45999813079834,11.54438591003418,66.6795425415039,435,5.49369485282777,8.165754254292981
30.120925903320312,4.154582500457764,10.223797798156738,30.120925903320312,66.47628021240234,5.452916145324707,11.533928871154785,66.47628021240234,436,5.488253447438476,8.153298731949072
30.048725128173828,4.148538112640381,10.213987350463867,30.048725128173828,66.28116607666016,5.445807933807373,11.51900577545166,66.28116607666016,437,5.481671745751822,8.141324589810933
29.977466583251953,4.143015384674072,10.191644668579102,29.977466583251953,66.17455291748047,5.444581985473633,11.51445198059082,66.17455291748047,438,5.475168178535884,8.134774300340512
29.931577682495117,4.139822006225586,10.186612129211426,29.931577682495117,65.9447250366211,5.438281536102295,11.505525588989258,65.9447250366211,439,5.470975935104734,8.120635753228997
29.8516845703125,4.1337056159973145,10.168647766113281,29.8516845703125,65.85332489013672,5.434321403503418,11.497710227966309,65.85332489013672,440,5.463669515107269,8.11500615465797
29.797515869140625,4.1281304359436035,10.15285587310791,29.797515869140625,65.6685791015625,5.429561138153076,11.486838340759277,65.6685791015625,441,5.458710092058436,8.103615187159525
29.74093246459961,4.124795913696289,10.145147323608398,29.74093246459961,65.52047729492188,5.423922538757324,11.479915618896484,65.52047729492188,442,5.453524774363788,8.094472020763423
29.675025939941406,4.119614601135254,10.128680229187012,29.675025939941406,65.38743591308594,5.4205322265625,11.473941802978516,65.38743591308594,443,5.447478860898994,8.086249805261147
29.61492347717285,4.114047527313232,10.116429328918457,29.614917755126953,65.26054382324219,5.416425704956055,11.46277141571045,65.26054382324219,444,5.441958999765338,8.07839983061263
29.548688888549805,4.111032485961914,10.102709770202637,29.548688888549805,65.14722442626953,5.41099739074707,11.454183578491211,65.14722442626953,445,5.435870573197066,8.07138305535486
29.46978187561035,4.104615688323975,10.084015846252441,29.46978187561035,65.0432357788086,5.403793811798096,11.439766883850098,65.0432357788086,446,5.428607729023193,8.064938671732637
29.383821487426758,4.097922325134277,10.062334060668945,29.383821487426758,64.91267395019531,5.398029327392578,11.429442405700684,64.91267395019531,447,5.420684595826136,8.05684019639184
29.317703247070312,4.095157146453857,10.05379581451416,29.317703247070312,64.84081268310547,5.395762920379639,11.425941467285156,64.84081268310547,448,5.414582462856237,8.052379318133584
29.257753372192383,4.089274883270264,10.038620948791504,29.257753372192383,64.76083374023438,5.391105651855469,11.416497230529785,64.76083374023438,449,5.409043665214063,8.047411617422982
29.18454933166504,4.083728313446045,10.02164077758789,29.18454933166504,64.526611328125,5.38476037979126,11.406198501586914,64.526611328125,450,5.4022726080479355,8.032845780178093
29.108245849609375,4.078157424926758,10.008673667907715,29.108245849609375,64.41688537597656,5.380885601043701,11.396220207214355,64.41688537597656,451,5.395205820875546,8.026013043596214
29.026865005493164,4.071694850921631,9.992620468139648,29.026865005493164,64.27035522460938,5.378340244293213,11.393708229064941,64.27035522460938,452,5.387658582862612,8.016879394415845
28.98940086364746,4.070070743560791,9.979772567749023,28.98940086364746,64.09590911865234,5.37106466293335,11.382570266723633,64.09590911865234,453,5.384180612093864,8.005992075854955
28.898893356323242,4.061771869659424,9.95736312866211,28.89889144897461,64.08634185791016,5.371562480926514,11.380729675292969,64.08634185791016,454,5.375768916999187,8.005394547298101
28.8516845703125,4.0586090087890625,9.947980880737305,28.8516845703125,63.89284133911133,5.3628830909729,11.367846488952637,63.89284133911133,455,5.3713764130167325,7.993299777883433
28.783979415893555,4.053171157836914,9.929677963256836,28.783979415893555,63.819217681884766,5.36152982711792,11.364408493041992,63.819217681884766,456,5.3650703085694555,7.988693114764439
28.733430862426758,4.051248073577881,9.92353630065918,28.733430862426758,63.72499465942383,5.355896472930908,11.355666160583496,63.72499465942383,457,5.360357344657794,7.982793662586039
28.680212020874023,4.04715633392334,9.913857460021973,28.680212020874023,63.577842712402344,5.351674556732178,11.344715118408203,63.577842712402344,458,5.3553909307233605,7.973571515475506
28.64988899230957,4.044439792633057,9.905097007751465,28.64988899230957,63.44758224487305,5.348018646240234,11.340326309204102,63.44758224487305,459,5.352559106848758,7.965399063755252
28.572906494140625,4.039125919342041,9.890070915222168,28.572906494140625,63.35110092163086,5.343170642852783,11.3334379196167,63.351097106933594,460,5.345363083471564,7.959340243194381
28.524065017700195,4.0344343185424805,9.879987716674805,28.524065017700195,63.34705352783203,5.339576721191406,11.326681137084961,63.34705352783203,461,5.340792545840008,7.959086224425015
28.4804744720459,4.033059120178223,9.875667572021484,28.4804744720459,63.12690353393555,5.33575963973999,11.322558403015137,63.12690353393555,462,5.336710079444629,7.945244082716122
28.417091369628906,4.027099132537842,9.860595703125,28.417091369628906,62.997474670410156,5.335519790649414,11.323019027709961,62.997474670410156,463,5.330768365782639,7.9370948507883
28.36446189880371,4.0240583419799805,9.854815483093262,28.364458084106445,62.851104736328125,5.328718662261963,11.313558578491211,62.851104736328125,464,5.325829332987158,7.927868864728284
28.331829071044922,4.021190643310547,9.849791526794434,28.331829071044922,62.67490768432617,5.324274063110352,11.30449104309082,62.67491149902344,465,5.322765171510474,7.916748796003536
28.262685775756836,4.01593542098999,9.834291458129883,28.262685775756836,62.53183364868164,5.32144832611084,11.301121711730957,62.53183364868164,466,5.31626614982328,7.907707230840153
28.199983596801758,4.010623455047607,9.820074081420898,28.199983596801758,62.4660758972168,5.315587043762207,11.288629531860352,62.4660758972168,467,5.310365674490011,7.903548310551204
28.14323616027832,4.007480621337891,9.817740440368652,28.14323616027832,62.24400329589844,5.312824726104736,11.287138938903809,62.24400329589844,468,5.305019901968165,7.889486884195856
28.061311721801758,4.000889778137207,9.79654598236084,28.061311721801758,62.22725296020508,5.306698799133301,11.272439002990723,62.22725296020508,469,5.297292867286248,7.888425252241735
27.9902400970459,3.9950449466705322,9.78577995300293,27.9902400970459,61.98236083984375,5.300937652587891,11.263978958129883,61.98236083984375,470,5.290580317606557,7.872887706543499
27.907268524169922,3.9869415760040283,9.76396656036377,27.907268524169922,62.00000762939453,5.295882225036621,11.252008438110352,62.00000762939453,471,5.282733054411317,7.874008358478833
27.848527908325195,3.9832839965820312,9.7484712600708,27.848527908325195,61.83306884765625,5.286974906921387,11.236770629882812,61.83306884765625,472,5.2771704452599595,7.863400590562346
27.78583526611328,3.9783310890197754,9.740549087524414,27.78583526611328,61.6934814453125,5.2819929122924805,11.226469039916992,61.6934814453125,473,5.27122711198382,7.854519809976451
27.739397048950195,3.973963975906372,9.725676536560059,27.739397048950195,61.62239456176758,5.276878833770752,11.21813678741455,61.62239456176758,474,5.266820392699014,7.849993284186145
27.6694278717041,3.9687485694885254,9.711007118225098,27.6694278717041,61.45912551879883,5.270185470581055,11.212048530578613,61.45912551879883,475,5.260173749193472,7.839587075783955
27.634614944458008,3.9666500091552734,9.705695152282715,27.634614944458008,61.329002380371094,5.261772155761719,11.195158004760742,61.329002380371094,476,5.256863603372072,7.831283571699539
27.5865535736084,3.961940050125122,9.699679374694824,27.5865535736084,61.18501663208008,5.258631229400635,11.189233779907227,61.18501281738281,477,5.252290316957774,7.8220849405630215
27.513748168945312,3.955178737640381,9.676614761352539,27.51374626159668,61.13322067260742,5.255954265594482,11.18687915802002,61.13322067260742,478,5.2453547317218385,7.818773604127915
27.473175048828125,3.95207142829895,9.665669441223145,27.473180770874023,61.144317626953125,5.2503252029418945,11.175854682922363,61.144317626953125,479,5.241486503929398,7.819483207153342
27.432096481323242,3.9479851722717285,9.657968521118164,27.432096481323242,60.96509552001953,5.248513221740723,11.175073623657227,60.9650993347168,480,5.2375658927905855,7.808015070087711
27.386627197265625,3.9442625045776367,9.642407417297363,27.386627197265625,60.9254264831543,5.240179538726807,11.15967082977295,60.92543029785156,481,5.23322340410436,7.8054743800650295
27.321775436401367,3.9389286041259766,9.630481719970703,27.32177734375,60.82024002075195,5.237643718719482,11.152481079101562,60.82024002075195,482,5.2270237558050185,7.798733231798095
27.297693252563477,3.9362006187438965,9.62088680267334,27.297693252563477,60.721221923828125,5.229192733764648,11.140655517578125,60.721221923828125,483,5.224719442473775,7.792382300928781
27.237939834594727,3.9312684535980225,9.61029052734375,27.237939834594727,60.67741394042969,5.226897716522217,11.134054183959961,60.67741394042969,484,5.218997972273483,7.789570844432297
27.2163028717041,3.928220510482788,9.597586631774902,27.2163028717041,60.53681945800781,5.220445156097412,11.125295639038086,60.53681945800781,485,5.216924656510203,7.780541077457777
27.137399673461914,3.9231035709381104,9.581062316894531,27.137399673461914,60.60256576538086,5.223620414733887,11.128517150878906,60.60256576538086,486,5.209356934734067,7.784764978172485
27.101465225219727,3.9201107025146484,9.570287704467773,27.101465225219727,60.524906158447266,5.215611457824707,11.119697570800781,60.524906158447266,487,5.205906763016384,7.779775456814114
27.074609756469727,3.918792724609375,9.570599555969238,27.074609756469727,60.47930908203125,5.214905738830566,11.119292259216309,60.47930908203125,488,5.2033267970087875,7.776844416730429
27.044099807739258,3.9140264987945557,9.5569429397583,27.044099807739258,60.32930374145508,5.211633205413818,11.109626770019531,60.32930374145508,489,5.200394197341127,7.767194071313982
26.984277725219727,3.911012649536133,9.549376487731934,26.984275817871094,60.331817626953125,5.204463958740234,11.101959228515625,60.331817626953125,490,5.194639142218745,7.767355896761337
